county,year,pop
46019,2006,9237
46019,2007,9480
46019,2008,9603
46019,2009,9577
46019,2010,10129
46019,2011,10318
46019,2012,10244
46019,2013,999999
46019,2014,999999
46021,2001,1748
46021,2002,1704
46021,2003,1642
46021,2004,1589
46021,2005,1520
46021,2006,1452
46021,2007,1390
46021,2008,1355
46021,2009,1344
46021,2010,1472
46021,2011,1416
46021,2012,1389
46021,2013,999999
46021,2014,999999
46023,2001,9196
46023,2002,9147
46023,2003,9041
46023,2004,9010
46023,2005,9081
46023,2006,9046
46023,2007,8960
46023,2008,8925
46023,2009,8984
46023,2010,9137
46023,2011,9185
46023,2012,9202
46023,2013,999999
46023,2014,999999
46025,2001,4111
46025,2002,3941
46025,2003,3863
46025,2004,3772
46025,2005,3671
46025,2006,3532
46025,2007,3502
46025,2008,3477
46025,2009,3431
46025,2010,3695
46025,2011,3596
46025,2012,3587
46025,2013,999999
46025,2014,999999
46027,2001,13570
46027,2002,13413
46027,2003,13396
46027,2004,13261
46027,2005,13278
46027,2006,13332
46027,2007,13458
46027,2008,13597
46027,2009,13490
46027,2010,13840
46027,2011,14033
46027,2012,14125
46027,2013,999999
46027,2014,999999
46029,2001,25898
46029,2002,25873
46029,2003,25852
46029,2004,25830
46029,2005,25836
46029,2006,26109
46029,2007,26309
46029,2008,26223
46029,2009,26168
46029,2010,27220
46029,2011,27418
46029,2012,27607
46029,2013,999999
46029,2014,999999
46031,2001,4172
46031,2002,4224
46031,2003,4261
46031,2004,4290
46031,2005,4252
46031,2006,4088
46031,2007,4177
46031,2008,4120
46031,2009,4093
46031,2010,4067
46031,2011,4050
46031,2012,4085
46031,2013,999999
46031,2014,999999
46033,2001,7334
46033,2002,7474
46033,2003,7565
46033,2004,7724
46033,2005,7713
46033,2006,7888
46033,2007,7885
46033,2008,7917
46033,2009,7924
46033,2010,8270
46033,2011,8340
46033,2012,8319
46033,2013,999999
46033,2014,999999
46035,2001,18781
46035,2002,18727
46035,2003,18712
46035,2004,18859
46035,2005,18826
46035,2006,19041
46035,2007,18967
46035,2008,18898
46035,2009,18929
46035,2010,19506
46035,2011,19606
46035,2012,19788
46035,2013,999999
46035,2014,999999
46037,2001,6091
46037,2002,6023
46037,2003,5890
46037,2004,5822
46037,2005,5796
46037,2006,5710
46037,2007,5647
46037,2008,5525
46037,2009,5509
46037,2010,5716
46037,2011,5765
46037,2012,5632
46037,2013,999999
46037,2014,999999
46039,2001,4459
46039,2002,4430
46039,2003,4337
46039,2004,4263
46039,2005,4282
46039,2006,4269
46039,2007,4202
46039,2008,4233
46039,2009,4203
46039,2010,4349
46039,2011,4369
46039,2012,4371
46039,2013,999999
46039,2014,999999
46041,2001,6030
46041,2002,6030
46041,2003,6126
46041,2004,6084
46041,2005,6109
46041,2006,6053
46041,2007,5988
46041,2008,5915
46041,2009,5969
46041,2010,5328
46041,2011,5409
46041,2012,5545
46041,2013,999999
46041,2014,999999
46043,2001,3413
46043,2002,3338
46043,2003,3277
46043,2004,3255
46043,2005,3212
46043,2006,3093
46043,2007,3043
46043,2008,2968
46043,2009,2933
46043,2010,2986
46043,2011,2985
46043,2012,2961
46043,2013,999999
46043,2014,999999
46045,2001,4290
46045,2002,4212
46045,2003,4163
46045,2004,4069
46045,2005,4074
46045,2006,3979
46045,2007,3949
46045,2008,3967
46045,2009,3935
46045,2010,4072
46045,2011,4060
46045,2012,4027
46045,2013,999999
46045,2014,999999
46047,2001,7356
46047,2002,7262
46047,2003,7265
46047,2004,7251
46047,2005,7313
46047,2006,7267
46047,2007,7211
46047,2008,7167
46047,2009,7241
46047,2010,7111
46047,2011,6981
46047,2012,6989
46047,2013,999999
46047,2014,999999
46049,2001,2541
46049,2002,2494
46049,2003,2450
46049,2004,2378
46049,2005,2325
46049,2006,2290
46049,2007,2279
46049,2008,2276
46049,2009,2210
46049,2010,2365
46049,2011,2374
46049,2012,2371
46049,2013,999999
46049,2014,999999
46051,2001,7678
46051,2002,7622
46051,2003,7614
46051,2004,7456
46051,2005,7288
46051,2006,7203
46051,2007,7154
46051,2008,7110
46051,2009,7068
46051,2010,7346
46051,2011,7253
46051,2012,7257
46051,2013,999999
46051,2014,999999
46053,2001,4595
46053,2002,4482
46053,2003,4393
46053,2004,4301
46053,2005,4217
46053,2006,4123
46053,2007,4052
46053,2008,4022
46053,2009,4003
46053,2010,4263
46053,2011,4227
46053,2012,4256
46053,2013,999999
46053,2014,999999
46055,2001,2133
46055,2002,2075
46055,2003,2032
46055,2004,1981
46055,2005,1917
46055,2006,1854
46055,2007,1813
46055,2008,1786
46055,2009,1777
46055,2010,1923
46055,2011,1913
46055,2012,1913
46055,2013,999999
46055,2014,999999
46057,2001,5542
46057,2002,5543
46057,2003,5520
46057,2004,5507
46057,2005,5560
46057,2006,5518
46057,2007,5611
46057,2008,5657
46057,2009,5754
46057,2010,5927
46057,2011,5967
46057,2012,5954
46057,2013,999999
46057,2014,999999
46059,2001,3628
46059,2002,3548
46059,2003,3486
46059,2004,3339
46059,2005,3301
46059,2006,3279
46059,2007,3263
46059,2008,3259
46059,2009,3238
46059,2010,3432
46059,2011,3442
46059,2012,3390
46059,2013,999999
46059,2014,999999
46061,2001,3289
46061,2002,3335
46061,2003,3407
46061,2004,3615
46061,2005,3646
46061,2006,3560
46061,2007,3584
46061,2008,3584
46061,2009,3553
46061,2010,3334
46061,2011,3377
46061,2012,3382
46061,2013,999999
46061,2014,999999
46063,2001,1317
46063,2002,1283
46063,2003,1281
46063,2004,1215
46063,2005,1180
46063,2006,1187
46063,2007,1166
46063,2008,1139
46063,2009,1123
46063,2010,1245
46063,2011,1296
46063,2012,1318
46063,2013,999999
46063,2014,999999
46065,2001,16390
46065,2002,16551
46065,2003,16566
46065,2004,16669
46065,2005,16780
46065,2006,16798
46065,2007,16940
46065,2008,16793
46065,2009,16969
46065,2010,17061
46065,2011,17283
46065,2012,17433
46065,2013,999999
46065,2014,999999
46067,2001,7916
46067,2002,7774
46067,2003,7714
46067,2004,7582
46067,2005,7492
46067,2006,7343
46067,2007,7290
46067,2008,7190
46067,2009,7124
46067,2010,7339
46067,2011,7208
46067,2012,7223
46067,2013,999999
46067,2014,999999
46069,2001,1612
46069,2002,1552
46069,2003,1578
46069,2004,1601
46069,2005,1579
46069,2006,1502
46069,2007,1436
46069,2008,1395
46069,2009,1393
46069,2010,1417
46069,2011,1397
46069,2012,1430
46069,2013,999999
46069,2014,999999
46071,2001,2809
46071,2002,2799
46071,2003,2810
46071,2004,2786
46071,2005,2788
46071,2006,2749
46071,2007,2746
46071,2008,2660
46071,2009,2658
46071,2010,3046
46071,2011,3176
46071,2012,3175
46071,2013,999999
46071,2014,999999
46073,2001,2236
46073,2002,2199
46073,2003,2147
46073,2004,2083
46073,2005,2075
46073,2006,2020
46073,2007,1959
46073,2008,1961
46073,2009,1953
46073,2010,2085
46073,2011,2068
46073,2012,2040
46073,2013,999999
46073,2014,999999
46075,2001,1142
46075,2002,1124
46075,2003,1086
46075,2004,1086
46075,2005,1055
46075,2006,1072
46075,2007,1040
46075,2008,1015
46075,2009,1037
46075,2010,1006
46075,2011,1020
46075,2012,1007
46075,2013,999999
46075,2014,999999
46077,2001,5667
46077,2002,5579
46077,2003,5508
46077,2004,5404
46077,2005,5430
46077,2006,5355
46077,2007,5324
46077,2008,5307
46077,2009,5308
46077,2010,5136
46077,2011,5176
46077,2012,5234
46077,2013,999999
46077,2014,999999
46079,2001,11252
46079,2002,11108
46079,2003,11019
46079,2004,10937
46079,2005,11028
46079,2006,11145
46079,2007,11494
46079,2008,11841
46079,2009,11994
46079,2010,11281
46079,2011,11605
46079,2012,11827
46079,2013,999999
46079,2014,999999
46081,2001,21705
46081,2002,21696
46081,2003,22016
46081,2004,22459
46081,2005,22698
46081,2006,22945
46081,2007,23292
46081,2008,23362
46081,2009,23498
46081,2010,24196
46081,2011,24338
46081,2012,24385
46081,2013,999999
46081,2014,999999
46083,2001,26169
46083,2002,27722
46083,2003,29226
46083,2004,31648
46083,2005,33673
46083,2006,35707
46083,2007,37750
46083,2008,39685
46083,2009,41218
46083,2010,45181
46083,2011,46775
46083,2012,48329
46083,2013,999999
46083,2014,999999
46085,2001,3898
46085,2002,3899
46085,2003,3911
46085,2004,3896
46085,2005,3839
46085,2006,3854
46085,2007,3881
46085,2008,3809
46085,2009,3891
46085,2010,3754
46085,2011,3822
46085,2012,3781
46085,2013,999999
46085,2014,999999
46087,2001,5868
46087,2002,5787
46087,2003,5790
46087,2004,5821
46087,2005,5809
46087,2006,5692
46087,2007,5725
46087,2008,5640
46087,2009,5619
46087,2010,5610
46087,2011,5570
46087,2012,5600
46087,2013,999999
46087,2014,999999
46089,2001,2826
46089,2002,2769
46089,2003,2724
46089,2004,2653
46089,2005,2612
46089,2006,2551
46089,2007,2489
46089,2008,2485
46089,2009,2439
46089,2010,2453
46089,2011,2445
46089,2012,2428
46089,2013,999999
46089,2014,999999
46091,2001,4457
46091,2002,4341
46091,2003,4266
46091,2004,4339
46091,2005,4373
46091,2006,4318
46091,2007,4243
46091,2008,4237
46091,2009,4160
46091,2010,4645
46091,2011,4622
46091,2012,4662
46091,2013,999999
46091,2014,999999
46093,2001,24203
46093,2002,24404
46093,2003,24382
46093,2004,24613
46093,2005,24487
46093,2006,24295
46093,2007,24082
46093,2008,23852
46093,2009,23916
46093,2010,25497
46093,2011,25583
46093,2012,25930
46093,2013,999999
46093,2014,999999
46095,2001,2072
46095,2002,2045
46095,2003,2068
46095,2004,2016
46095,2005,2027
46095,2006,2033
46095,2007,2049
46095,2008,2007
46095,2009,2042
46095,2010,2035
46095,2011,2108
46095,2012,2091
46095,2013,999999
46095,2014,999999
46097,2001,2811
46097,2002,2750
46097,2003,2623
46097,2004,2580
46097,2005,2532
46097,2006,2494
46097,2007,2433
46097,2008,2393
46097,2009,2420
46097,2010,2377
46097,2011,2342
46097,2012,2321
46097,2013,999999
46097,2014,999999
46099,2001,152714
46099,2002,155817
46099,2003,159575
46099,2004,163350
46099,2005,167375
46099,2006,172333
46099,2007,176125
46099,2008,179862
46099,2009,183048
46099,2010,170090
46099,2011,172037
46099,2012,175494
46099,2013,999999
46099,2014,999999
46101,2001,6581
46101,2002,6504
46101,2003,6447
46101,2004,6481
46101,2005,6495
46101,2006,6482
46101,2007,6512
46101,2008,6438
46101,2009,6375
46101,2010,6480
46101,2011,6484
46101,2012,6457
46101,2013,999999
46101,2014,999999
46103,2001,89974
46103,2002,90831
46103,2003,91467
46103,2004,92890
46103,2005,93488
46103,2006,94817
46103,2007,96517
46103,2008,98845
46103,2009,100850
46103,2010,101295
46103,2011,102429
46103,2012,104393
46103,2013,999999
46103,2014,999999
46105,2001,3274
46105,2002,3242
46105,2003,3131
46105,2004,3031
46105,2005,2964
46105,2006,2954
46105,2007,2929
46105,2008,2900
46105,2009,2869
46105,2010,2982
46105,2011,3018
46105,2012,3030
46105,2013,999999
46105,2014,999999
46107,2001,2562
46107,2002,2499
46107,2003,2470
46107,2004,2409
46107,2005,2316
46107,2006,2265
46107,2007,2192
46107,2008,2110
46107,2009,2053
46107,2010,2341
46107,2011,2362
46107,2012,2351
46107,2013,999999
46107,2014,999999
46109,2001,10015
46109,2002,9841
46109,2003,9964
46109,2004,10006
46109,2005,9900
46109,2006,9933
46109,2007,9942
46109,2008,9951
46109,2009,9933
46109,2010,10179
46109,2011,10309
46109,2012,10341
46109,2013,999999
46109,2014,999999
46111,2001,2575
46111,2002,2569
46111,2003,2605
46111,2004,2585
46111,2005,2503
46111,2006,2460
46111,2007,2453
46111,2008,2444
46111,2009,2432
46111,2010,2356
46111,2011,2361
46111,2012,2325
46111,2013,999999
46111,2014,999999
46115,2001,7213
46115,2002,7090
46115,2003,6959
46115,2004,6902
46115,2005,6831
46115,2006,6785
46115,2007,6630
46115,2008,6563
46115,2009,6554
46115,2010,6410
46115,2011,6501
46115,2012,6650
46115,2013,999999
46115,2014,999999
46117,2001,2731
46117,2002,2699
46117,2003,2724
46117,2004,2790
46117,2005,2758
46117,2006,2768
46117,2007,2797
46117,2008,2762
46117,2009,2792
46117,2010,2973
46117,2011,2972
46117,2012,2963
46117,2013,999999
46117,2014,999999
46119,2001,1532
46119,2002,1482
46119,2003,1427
46119,2004,1398
46119,2005,1391
46119,2006,1403
46119,2007,1413
46119,2008,1362
46119,2009,1348
46119,2010,1380
46119,2011,1387
46119,2012,1441
46119,2013,999999
46119,2014,999999
46121,2001,9234
46121,2002,9369
46121,2003,9448
46121,2004,9710
46121,2005,9801
46121,2006,9887
46121,2007,10104
46121,2008,10096
46121,2009,10095
46121,2010,9644
46121,2011,9870
46121,2012,9938
46121,2013,999999
46121,2014,999999
46123,2001,6269
46123,2002,6234
46123,2003,6154
46123,2004,6032
46123,2005,6015
46123,2006,5910
46123,2007,5735
46123,2008,5603
46123,2009,5541
46123,2010,5638
46123,2011,5606
46123,2012,5485
46123,2013,999999
46123,2014,999999
46125,2001,8742
46125,2002,8569
46125,2003,8560
46125,2004,8506
46125,2005,8402
46125,2006,8340
46125,2007,8361
46125,2008,8316
46125,2009,8237
46125,2010,8345
46125,2011,8376
46125,2012,8330
46125,2013,999999
46125,2014,999999
46127,2001,12639
46127,2002,12815
46127,2003,13001
46127,2004,13178
46127,2005,13332
46127,2006,13643
46127,2007,13983
46127,2008,14189
46127,2009,14589
46127,2010,14487
46127,2011,14618
46127,2012,14770
46127,2013,999999
46127,2014,999999
46129,2001,5791
46129,2002,5662
46129,2003,5497
46129,2004,5457
46129,2005,5426
46129,2006,5376
46129,2007,5271
46129,2008,5258
46129,2009,5228
46129,2010,5449
46129,2011,5572
46129,2012,5470
46129,2013,999999
46129,2014,999999
46135,2001,21471
46135,2002,21482
46135,2003,21529
46135,2004,21670
46135,2005,21617
46135,2006,21658
46135,2007,21710
46135,2008,21883
46135,2009,21986
46135,2010,22454
46135,2011,22503
46135,2012,22595
46135,2013,999999
46135,2014,999999
46137,2001,2488
46137,2002,2512
46137,2003,2522
46137,2004,2535
46137,2005,2545
46137,2006,2636
46137,2007,2609
46137,2008,2529
46137,2009,2552
46137,2010,2825
46137,2011,2833
46137,2012,2865
46137,2013,999999
46137,2014,999999
47001,2001,71323
47001,2002,71354
47001,2003,71382
47001,2004,71338
47001,2005,71747
47001,2006,72810
47001,2007,73322
47001,2008,74182
47001,2009,74849
47001,2010,75126
47001,2011,75179
47001,2012,75326
47001,2013,999999
47001,2014,999999
47003,2001,38538
47003,2002,39185
47003,2003,40002
47003,2004,40981
47003,2005,42147
47003,2006,43444
47003,2007,44531
47003,2008,45384
47003,2009,45947
47003,2010,45100
47003,2011,45271
47003,2012,45307
47003,2013,999999
47003,2014,999999
47005,2001,16626
47005,2002,16479
47005,2003,16381
47005,2004,16322
47005,2005,16265
47005,2006,16139
47005,2007,16152
47005,2008,16071
47005,2009,16025
47005,2010,16493
47005,2011,16423
47005,2012,16354
47005,2013,999999
47005,2014,999999
47007,2001,12476
47007,2002,12457
47007,2003,12523
47007,2004,12634
47007,2005,12702
47007,2006,12867
47007,2007,13056
47007,2008,13114
47007,2009,12967
47007,2010,12874
47007,2011,12847
47007,2012,12791
47007,2013,999999
47007,2014,999999
47009,2001,107929
47009,2002,109512
47009,2003,111091
47009,2004,113051
47009,2005,115174
47009,2006,118037
47009,2007,119828
47009,2008,121622
47009,2009,122784
47009,2010,123241
47009,2011,123704
47009,2012,124069
47009,2013,999999
47009,2014,999999
47011,2001,88859
47011,2002,89557
47011,2003,90089
47011,2004,91162
47011,2005,92264
47011,2006,93804
47011,2007,95497
47011,2008,96644
47011,2009,97710
47011,2010,99126
47011,2011,99883
47011,2012,101101
47011,2013,999999
47011,2014,999999
47013,2001,39805
47013,2002,39839
47013,2003,39960
47013,2004,40387
47013,2005,40412
47013,2006,40505
47013,2007,40562
47013,2008,40781
47013,2009,40970
47013,2010,40722
47013,2011,40579
47013,2012,40460
47013,2013,999999
47013,2014,999999
47015,2001,12987
47015,2002,12961
47015,2003,13009
47015,2004,13103
47015,2005,13136
47015,2006,13266
47015,2007,13430
47015,2008,13834
47015,2009,13860
47015,2010,13814
47015,2011,13764
47015,2012,13868
47015,2013,999999
47015,2014,999999
47017,2001,29512
47017,2002,29215
47017,2003,29205
47017,2004,29099
47017,2005,28695
47017,2006,28775
47017,2007,28783
47017,2008,28658
47017,2009,28517
47017,2010,28445
47017,2011,28533
47017,2012,28707
47017,2013,999999
47017,2014,999999
47019,2001,56875
47019,2002,56830
47019,2003,58260
47019,2004,58412
47019,2005,58666
47019,2006,58956
47019,2007,58938
47019,2008,59172
47019,2009,59043
47019,2010,57313
47019,2011,57434
47019,2012,57309
47019,2013,999999
47019,2014,999999
47021,2001,36551
47021,2002,36940
47021,2003,37166
47021,2004,37580
47021,2005,38037
47021,2006,38615
47021,2007,39148
47021,2008,39532
47021,2009,39876
47021,2010,39115
47021,2011,38986
47021,2012,39245
47021,2013,999999
47021,2014,999999
47023,2001,15845
47023,2002,15857
47023,2003,15549
47023,2004,15793
47023,2005,15879
47023,2006,15978
47023,2007,16078
47023,2008,16284
47023,2009,16312
47023,2010,17184
47023,2011,17222
47023,2012,17213
47023,2013,999999
47023,2014,999999
47025,2001,30108
47025,2002,30038
47025,2003,30338
47025,2004,30555
47025,2005,30806
47025,2006,30964
47025,2007,31105
47025,2008,31289
47025,2009,31243
47025,2010,32234
47025,2011,32088
47025,2012,31770
47025,2013,999999
47025,2014,999999
47027,2001,7938
47027,2002,7945
47027,2003,7927
47027,2004,7966
47027,2005,7973
47027,2006,7997
47027,2007,7923
47027,2008,7895
47027,2009,7895
47027,2010,7843
47027,2011,7827
47027,2012,7801
47027,2013,999999
47027,2014,999999
47029,2001,33670
47029,2002,33982
47029,2003,34287
47029,2004,34455
47029,2005,34708
47029,2006,35079
47029,2007,35393
47029,2008,35804
47029,2009,36047
47029,2010,35644
47029,2011,35372
47029,2012,35450
47029,2013,999999
47029,2014,999999
47031,2001,48554
47031,2002,49013
47031,2003,49494
47031,2004,49930
47031,2005,50637
47031,2006,51400
47031,2007,51739
47031,2008,52173
47031,2009,52521
47031,2010,52783
47031,2011,52882
47031,2012,53132
47031,2013,999999
47031,2014,999999
47033,2001,14536
47033,2002,14462
47033,2003,14318
47033,2004,14372
47033,2005,14354
47033,2006,14333
47033,2007,14403
47033,2008,14460
47033,2009,14492
47033,2010,14574
47033,2011,14550
47033,2012,14607
47033,2013,999999
47033,2014,999999
47035,2001,47694
47035,2002,48597
47035,2003,49090
47035,2004,49888
47035,2005,50859
47035,2006,52263
47035,2007,53264
47035,2008,53765
47035,2009,54109
47035,2010,56210
47035,2011,56620
47035,2012,57073
47035,2013,999999
47035,2014,999999
47037,2001,578527
47037,2002,581978
47037,2003,588126
47037,2004,596961
47037,2005,607413
47037,2006,614609
47037,2007,621384
47037,2008,628207
47037,2009,635710
47037,2010,628077
47037,2011,635503
47037,2012,649004
47037,2013,999999
47037,2014,999999
47039,2001,11671
47039,2002,11604
47039,2003,11503
47039,2004,11523
47039,2005,11428
47039,2006,11364
47039,2007,11505
47039,2008,11537
47039,2009,11525
47039,2010,11729
47039,2011,11684
47039,2012,11660
47039,2013,999999
47039,2014,999999
47041,2001,17533
47041,2002,17734
47041,2003,17952
47041,2004,18147
47041,2005,18257
47041,2006,18423
47041,2007,18588
47041,2008,18898
47041,2009,18954
47041,2010,18716
47041,2011,18794
47041,2012,18911
47041,2013,999999
47041,2014,999999
47043,2001,43866
47043,2002,44344
47043,2003,44849
47043,2004,45211
47043,2005,45705
47043,2006,46439
47043,2007,47411
47043,2008,47915
47043,2009,48230
47043,2010,49701
47043,2011,49946
47043,2012,50177
47043,2013,999999
47043,2014,999999
47045,2001,37108
47045,2002,37068
47045,2003,37161
47045,2004,37291
47045,2005,37586
47045,2006,37689
47045,2007,37680
47045,2008,37722
47045,2009,37811
47045,2010,38313
47045,2011,38148
47045,2012,38246
47045,2013,999999
47045,2014,999999
47047,2001,30191
47047,2002,31016
47047,2003,32023
47047,2004,33137
47047,2005,33993
47047,2006,35877
47047,2007,37218
47047,2008,38229
47047,2009,38785
47047,2010,38435
47047,2011,38569
47047,2012,38662
47047,2013,999999
47047,2014,999999
47049,2001,16696
47049,2002,16818
47049,2003,16848
47049,2004,16846
47049,2005,17019
47049,2006,17334
47049,2007,17406
47049,2008,17624
47049,2009,17677
47049,2010,17928
47049,2011,18026
47049,2012,17924
47049,2013,999999
47049,2014,999999
47051,2001,39628
47051,2002,39964
47051,2003,40143
47051,2004,40354
47051,2005,40529
47051,2006,40888
47051,2007,41190
47051,2008,41189
47051,2009,41310
47051,2010,40970
47051,2011,40862
47051,2012,40786
47051,2013,999999
47051,2014,999999
47053,2001,47999
47053,2002,47908
47053,2003,47690
47053,2004,47792
47053,2005,47856
47053,2006,48022
47053,2007,48435
47053,2008,49148
47053,2009,49468
47053,2010,49732
47053,2011,49873
47053,2012,49689
47053,2013,999999
47053,2014,999999
47055,2001,29559
47055,2002,29365
47055,2003,29126
47055,2004,29048
47055,2005,29054
47055,2006,29054
47055,2007,29011
47055,2008,29174
47055,2009,29082
47055,2010,29401
47055,2011,29337
47055,2012,29006
47055,2013,999999
47055,2014,999999
47057,2001,20831
47057,2002,21077
47057,2003,21413
47057,2004,21702
47057,2005,22100
47057,2006,22438
47057,2007,22610
47057,2008,22741
47057,2009,22857
47057,2010,22714
47057,2011,22733
47057,2012,22649
47057,2013,999999
47057,2014,999999
47059,2001,63272
47059,2002,63426
47059,2003,63665
47059,2004,64159
47059,2005,64874
47059,2006,65391
47059,2007,65855
47059,2008,66090
47059,2009,66282
47059,2010,68826
47059,2011,68996
47059,2012,68654
47059,2013,999999
47059,2014,999999
47061,2001,14220
47061,2002,14256
47061,2003,14228
47061,2004,14310
47061,2005,14330
47061,2006,14295
47061,2007,14311
47061,2008,14243
47061,2009,14130
47061,2010,13738
47061,2011,13657
47061,2012,13653
47061,2013,999999
47061,2014,999999
47063,2001,58778
47063,2002,58395
47063,2003,58738
47063,2004,59278
47063,2005,60115
47063,2006,60875
47063,2007,61950
47063,2008,62515
47063,2009,63033
47063,2010,62550
47063,2011,62816
47063,2012,62712
47063,2013,999999
47063,2014,999999
47065,2001,311628
47065,2002,314524
47065,2003,316875
47065,2004,319905
47065,2005,323740
47065,2006,328551
47065,2007,331117
47065,2008,334123
47065,2009,337175
47065,2010,337332
47065,2011,340939
47065,2012,345783
47065,2013,999999
47065,2014,999999
47067,2001,6785
47067,2002,6748
47067,2003,6623
47067,2004,6645
47067,2005,6694
47067,2006,6599
47067,2007,6679
47067,2008,6607
47067,2009,6588
47067,2010,6808
47067,2011,6711
47067,2012,6675
47067,2013,999999
47067,2014,999999
47069,2001,28127
47069,2002,28071
47069,2003,27887
47069,2004,27803
47069,2005,27795
47069,2006,27779
47069,2007,27805
47069,2008,27803
47069,2009,27613
47069,2010,27154
47069,2011,26851
47069,2012,26528
47069,2013,999999
47069,2014,999999
47071,2001,25766
47071,2002,25811
47071,2003,25718
47071,2004,25598
47071,2005,25811
47071,2006,25990
47071,2007,26149
47071,2008,26255
47071,2009,26258
47071,2010,26039
47071,2011,25868
47071,2012,26005
47071,2013,999999
47071,2014,999999
47073,2001,54147
47073,2002,54505
47073,2003,55002
47073,2004,55381
47073,2005,55967
47073,2006,56552
47073,2007,57025
47073,2008,57459
47073,2009,57784
47073,2010,56867
47073,2011,56617
47073,2012,56561
47073,2013,999999
47073,2014,999999
47075,2001,19844
47075,2002,19547
47075,2003,19472
47075,2004,19590
47075,2005,19402
47075,2006,19299
47075,2007,19165
47075,2008,19030
47075,2009,18881
47075,2010,18787
47075,2011,18568
47075,2012,18281
47075,2013,999999
47075,2014,999999
47077,2001,25661
47077,2002,25767
47077,2003,25832
47077,2004,25892
47077,2005,26137
47077,2006,26523
47077,2007,26759
47077,2008,26981
47077,2009,27037
47077,2010,27786
47077,2011,28020
47077,2012,28006
47077,2013,999999
47077,2014,999999
47079,2001,31169
47079,2002,31258
47079,2003,31052
47079,2004,31077
47079,2005,31294
47079,2006,31399
47079,2007,31517
47079,2008,31751
47079,2009,31876
47079,2010,32404
47079,2011,32379
47079,2012,32373
47079,2013,999999
47079,2014,999999
47081,2001,22703
47081,2002,23050
47081,2003,23066
47081,2004,23377
47081,2005,23365
47081,2006,23518
47081,2007,23784
47081,2008,23877
47081,2009,23805
47081,2010,24648
47081,2011,24344
47081,2012,24132
47081,2013,999999
47081,2014,999999
47083,2001,8031
47083,2002,7985
47083,2003,8000
47083,2004,7879
47083,2005,7939
47083,2006,7936
47083,2007,8053
47083,2008,8123
47083,2009,8154
47083,2010,8443
47083,2011,8338
47083,2012,8408
47083,2013,999999
47083,2014,999999
47085,2001,18038
47085,2002,17935
47085,2003,17902
47085,2004,17842
47085,2005,17904
47085,2006,18098
47085,2007,18258
47085,2008,18221
47085,2009,18274
47085,2010,18569
47085,2011,18396
47085,2012,18271
47085,2013,999999
47085,2014,999999
47087,2001,11116
47087,2002,11092
47087,2003,11079
47087,2004,11069
47087,2005,10979
47087,2006,10841
47087,2007,10850
47087,2008,10934
47087,2009,10875
47087,2010,11596
47087,2011,11514
47087,2012,11524
47087,2013,999999
47087,2014,999999
47089,2001,45166
47089,2002,45737
47089,2003,46702
47089,2004,47274
47089,2005,47889
47089,2006,49229
47089,2007,50419
47089,2008,51323
47089,2009,51722
47089,2010,51697
47089,2011,52008
47089,2012,52428
47089,2013,999999
47089,2014,999999
47091,2001,17671
47091,2002,17720
47091,2003,17893
47091,2004,17917
47091,2005,18031
47091,2006,17922
47091,2007,18074
47091,2008,18063
47091,2009,18006
47091,2010,18285
47091,2011,18210
47091,2012,18121
47091,2013,999999
47091,2014,999999
47093,2001,387819
47093,2002,392935
47093,2003,399091
47093,2004,403432
47093,2005,409530
47093,2006,417230
47093,2007,424716
47093,2008,431072
47093,2009,435725
47093,2010,433056
47093,2011,436551
47093,2012,440793
47093,2013,999999
47093,2014,999999
47095,2001,7955
47095,2002,7882
47095,2003,7829
47095,2004,7616
47095,2005,7511
47095,2006,7454
47095,2007,7412
47095,2008,7338
47095,2009,7303
47095,2010,7821
47095,2011,7778
47095,2012,7710
47095,2013,999999
47095,2014,999999
47097,2001,27166
47097,2002,27075
47097,2003,26907
47097,2004,26637
47097,2005,26587
47097,2006,26582
47097,2007,26599
47097,2008,26602
47097,2009,26471
47097,2010,27742
47097,2011,27697
47097,2012,27676
47097,2013,999999
47097,2014,999999
47099,2001,39993
47099,2002,40492
47099,2003,40464
47099,2004,40484
47099,2005,40641
47099,2006,40595
47099,2007,40884
47099,2008,41060
47099,2009,41314
47099,2010,41988
47099,2011,42059
47099,2012,42133
47099,2013,999999
47099,2014,999999
47101,2001,11393
47101,2002,11393
47101,2003,11398
47101,2004,11372
47101,2005,11333
47101,2006,11436
47101,2007,11528
47101,2008,11510
47101,2009,11521
47101,2010,12162
47101,2011,12152
47101,2012,11918
47101,2013,999999
47101,2014,999999
47103,2001,31564
47103,2002,31616
47103,2003,31746
47103,2004,31765
47103,2005,32121
47103,2006,32434
47103,2007,32733
47103,2008,33156
47103,2009,33374
47103,2010,33411
47103,2011,33416
47103,2012,33442
47103,2013,999999
47103,2014,999999
47105,2001,39965
47105,2002,40741
47105,2003,41406
47105,2004,42139
47105,2005,43228
47105,2006,44363
47105,2007,45346
47105,2008,46216
47105,2009,46725
47105,2010,48738
47105,2011,49073
47105,2012,49732
47105,2013,999999
47105,2014,999999
47107,2001,49786
47107,2002,50052
47107,2003,50278
47107,2004,50498
47107,2005,51092
47107,2006,51753
47107,2007,52115
47107,2008,52574
47107,2009,52739
47107,2010,52197
47107,2011,52356
47107,2012,52429
47107,2013,999999
47107,2014,999999
47109,2001,24587
47109,2002,24581
47109,2003,24726
47109,2004,24834
47109,2005,25038
